	p	t	Gene	degree	in-degree	out-degree	Bin_avg	Bin_std	Din_avg	Din_std	Bout_avg	Bout_std	Dout_avg	Dout_std	Bin_over_Din	Bin_over_Bout	Bin_over_Dout	Din_over_Bin	Din_over_Bout	Din_over_Dout	Bout_over_Bin	Bout_over_Din	Bout_over_Dout	Dout_over_Bin	Dout_over_Din	Dout_over_Bout
29749	10.0	1.0	N4	11.0	3.0	8.0	1.4969999999999999	0.9159999999999999	0.026000000000000002	0.158	0.45799999999999996	0.755	1.496	0.884	1.4969999999999999	1.4969999999999999	1.000668449197861	0.017368069472277887	0.026000000000000002	0.017379679144385027	0.3059452237808951	0.45799999999999996	0.3061497326203209	0.9993319973279892	1.496	1.496
29848	10.0	1.0	N49	11.0	7.0	4.0	2.1590000000000003	2.092	0.21600000000000003	0.425	0.605	1.2209999999999999	2.227	2.1180000000000003	2.1590000000000003	2.1590000000000003	0.9694656488549618	0.10004631773969433	0.21600000000000003	0.09699146834306242	0.2802223251505327	0.605	0.27166591827570724	1.0314960629921262	2.227	2.227
29983	10.0	1.0	N613	11.0	5.0	6.0	1.13	0.38	0.006	0.10099999999999999	0.9570000000000001	1.265	1.617	0.903	1.13	1.13	0.6988249845392702	0.005309734513274337	0.006	0.0037105751391465678	0.8469026548672567	0.9570000000000001	0.5918367346938775	1.4309734513274337	1.617	1.617
30014	10.0	1.0	N643	12.0	6.0	6.0	1.1420000000000001	0.37	0.003	0.057	1.166	1.489	1.767	1.08	1.1420000000000001	0.9794168096054888	0.6462931522354273	0.002626970227670753	0.0025728987993138943	0.0016977928692699493	1.021015761821366	1.166	0.6598754951895869	1.5472854640980735	1.767	1.5154373927958833
30026	10.0	1.0	N655	13.0	7.0	6.0	1.129	0.37	0.003	0.051	1.2890000000000001	1.706	1.923	1.324	1.129	0.8758727695888286	0.5871034841393655	0.002657218777679362	0.0023273855702094647	0.0015600624024961	1.141718334809566	1.2890000000000001	0.6703068122724909	1.703277236492471	1.923	1.4918541505042668
30173	10.0	1.0	N790	11.0	3.0	8.0	1.256	0.5589999999999999	0.033	0.183	0.698	0.8740000000000001	1.3659999999999999	0.626	1.256	1.256	0.9194729136163982	0.026273885350318472	0.033	0.024158125915080528	0.5557324840764329	0.698	0.5109809663250365	1.087579617834395	1.3659999999999999	1.3659999999999999
30698	10.0	5.0	N4	11.0	3.0	8.0	1.618	0.987	0.092	0.295	0.34600000000000003	0.581	1.518	0.912	1.618	1.618	1.0658761528326746	0.05686032138442521	0.092	0.060606060606060615	0.2138442521631644	0.34600000000000003	0.227931488801054	0.9381953028430159	1.518	1.518
30797	10.0	5.0	N49	11.0	7.0	4.0	2.379	2.251	0.308	0.568	0.40700000000000003	0.604	2.287	2.201	2.379	2.379	1.040227372103192	0.1294661622530475	0.308	0.13467424573677306	0.17108028583438414	0.40700000000000003	0.1779623961521644	0.9613282891971416	2.287	2.287
30932	10.0	5.0	N613	11.0	5.0	6.0	1.2830000000000001	0.685	0.124	0.473	0.9329999999999999	1.229	1.635	0.9309999999999999	1.2830000000000001	1.2830000000000001	0.7847094801223241	0.09664848012470773	0.124	0.07584097859327217	0.7272018706157445	0.9329999999999999	0.5706422018348624	1.2743569758378799	1.635	1.635
30963	10.0	5.0	N643	12.0	6.0	6.0	1.185	0.504	0.046	0.308	1.14	1.475	1.755	1.069	1.185	1.0394736842105263	0.6752136752136753	0.03881856540084388	0.040350877192982464	0.026210826210826214	0.962025316455696	1.14	0.6495726495726496	1.4810126582278482	1.755	1.5394736842105263
30975	10.0	5.0	N655	13.0	7.0	6.0	1.205	0.5720000000000001	0.057	0.35100000000000003	1.224	1.662	1.882	1.2890000000000001	1.205	0.9844771241830066	0.6402763018065888	0.04730290456431535	0.046568627450980386	0.030286928799149845	1.0157676348547715	1.224	0.6503719447396387	1.5618257261410786	1.882	1.5375816993464049
31122	10.0	5.0	N790	11.0	3.0	8.0	1.399	0.7070000000000001	0.168	0.4	0.574	0.762	1.386	0.65	1.399	1.399	1.0093795093795097	0.12008577555396713	0.168	0.12121212121212124	0.4102930664760543	0.574	0.4141414141414141	0.9907076483202286	1.386	1.386
31647	10.0	10.0	N4	11.0	3.0	8.0	1.6219999999999999	0.97	0.14300000000000002	0.375	0.278	0.488	1.538	0.9309999999999999	1.6219999999999999	1.6219999999999999	1.0546163849154746	0.08816276202219481	0.14300000000000002	0.0929778933680104	0.1713933415536375	0.278	0.1807542262678804	0.9482120838471024	1.538	1.538
31746	10.0	10.0	N49	11.0	7.0	4.0	2.42	2.281	0.341	0.585	0.392	0.5920000000000001	2.325	2.222	2.42	2.42	1.0408602150537634	0.14090909090909093	0.341	0.14666666666666667	0.1619834710743802	0.392	0.16860215053763442	0.9607438016528926	2.325	2.325
31881	10.0	10.0	N613	11.0	5.0	6.0	1.525	0.935	0.424	0.836	0.669	1.001	1.5919999999999999	0.955	1.525	1.525	0.9579145728643216	0.2780327868852459	0.424	0.2663316582914573	0.438688524590164	0.669	0.4202261306532664	1.0439344262295085	1.5919999999999999	1.5919999999999999
31912	10.0	10.0	N643	12.0	6.0	6.0	1.48	0.975	0.424	1.003	0.8809999999999999	1.3019999999999998	1.649	1.025	1.48	1.48	0.8975136446331109	0.2864864864864865	0.424	0.25712553062462096	0.5952702702702702	0.8809999999999999	0.5342631898120073	1.1141891891891893	1.649	1.649
31924	10.0	10.0	N655	13.0	7.0	6.0	1.666	1.245	0.542	1.1540000000000001	0.8490000000000001	1.3840000000000001	1.76	1.298	1.666	1.666	0.946590909090909	0.3253301320528212	0.542	0.3079545454545455	0.5096038415366146	0.8490000000000001	0.4823863636363636	1.056422569027611	1.76	1.76
32071	10.0	10.0	N790	11.0	3.0	8.0	1.4280000000000002	0.7040000000000001	0.27	0.528	0.44799999999999995	0.642	1.3940000000000001	0.659	1.4280000000000002	1.4280000000000002	1.024390243902439	0.18907563025210086	0.27	0.193687230989957	0.3137254901960784	0.44799999999999995	0.32137733142037306	0.9761904761904762	1.3940000000000001	1.3940000000000001
32596	10.0	15.0	N4	11.0	3.0	8.0	1.6	0.9620000000000001	0.21	0.439	0.22	0.44	1.577	0.945	1.6	1.6	1.0145846544071022	0.13124999999999998	0.21	0.13316423589093215	0.13749999999999998	0.22	0.13950538998097653	0.985625	1.577	1.577
32695	10.0	15.0	N49	11.0	7.0	4.0	2.387	2.248	0.348	0.58	0.365	0.579	2.366	2.245	2.387	2.387	1.0088757396449703	0.14578969417679094	0.348	0.147083685545224	0.15291160452450775	0.365	0.15426880811496194	0.9912023460410556	2.366	2.366
32830	10.0	15.0	N613	11.0	5.0	6.0	1.57	0.961	0.527	0.9159999999999999	0.552	0.914	1.568	0.955	1.57	1.57	1.0012755102040816	0.3356687898089172	0.527	0.3360969387755102	0.3515923566878981	0.552	0.3520408163265306	0.9987261146496816	1.568	1.568
32861	10.0	15.0	N643	12.0	6.0	6.0	1.59	1.031	0.6559999999999999	1.177	0.728	1.219	1.633	1.061	1.59	1.59	0.9736680955296999	0.4125786163522013	0.6559999999999999	0.40171463563992654	0.4578616352201258	0.728	0.4458052663808941	1.0270440251572326	1.633	1.633
32873	10.0	15.0	N655	13.0	7.0	6.0	1.7309999999999999	1.2919999999999998	0.69	1.2690000000000001	0.752	1.301	1.7619999999999998	1.314	1.7309999999999999	1.7309999999999999	0.9824063564131668	0.3986135181975736	0.69	0.3916004540295119	0.43443096476025417	0.752	0.4267877412031782	1.0179087232813402	1.7619999999999998	1.7619999999999998
33020	10.0	15.0	N790	11.0	3.0	8.0	1.415	0.6629999999999999	0.384	0.614	0.396	0.609	1.4069999999999998	0.6779999999999999	1.415	1.415	1.0056858564321252	0.2713780918727915	0.384	0.27292110874200426	0.27985865724381626	0.396	0.2814498933901919	0.9943462897526502	1.4069999999999998	1.4069999999999998
33545	10.0	20.0	N4	11.0	3.0	8.0	1.5530000000000002	0.9540000000000001	0.255	0.469	0.18	0.413	1.58	0.945	1.5530000000000002	1.5530000000000002	0.9829113924050632	0.16419832582099164	0.255	0.16139240506329114	0.1159047005795235	0.18	0.1139240506329114	1.0173857050869286	1.58	1.58
33644	10.0	20.0	N49	11.0	7.0	4.0	2.314	2.221	0.358	0.568	0.33799999999999997	0.5660000000000001	2.37	2.238	2.314	2.314	0.9763713080168775	0.1547104580812446	0.358	0.1510548523206751	0.14606741573033707	0.33799999999999997	0.14261603375527426	1.0242005185825411	2.37	2.37
33779	10.0	20.0	N613	11.0	5.0	6.0	1.571	0.945	0.637	0.991	0.447	0.853	1.528	0.9359999999999999	1.571	1.571	1.0281413612565444	0.4054742202418842	0.637	0.4168848167539267	0.2845321451304901	0.447	0.2925392670157068	0.9726288987905792	1.528	1.528
33810	10.0	20.0	N643	12.0	6.0	6.0	1.6909999999999998	1.074	0.9009999999999999	1.32	0.473	1.041	1.493	0.965	1.6909999999999998	1.6909999999999998	1.132618888144675	0.5328208160851567	0.9009999999999999	0.6034829202947086	0.27971614429331754	0.473	0.3168117883456128	0.882909520993495	1.493	1.493
33822	10.0	20.0	N655	13.0	7.0	6.0	1.839	1.3419999999999999	0.9009999999999999	1.411	0.66	1.2429999999999999	1.7690000000000001	1.339	1.839	1.839	1.0395703787450536	0.4899401848830887	0.9009999999999999	0.5093273035613342	0.35889070146818924	0.66	0.3730921424533635	0.9619358346927678	1.7690000000000001	1.7690000000000001
33969	10.0	20.0	N790	11.0	3.0	8.0	1.389	0.637	0.45399999999999996	0.638	0.299	0.53	1.423	0.68	1.389	1.389	0.9761068165846802	0.32685385169186465	0.45399999999999996	0.3190442726633872	0.21526277897768176	0.299	0.2101194659170766	1.0244780417566597	1.423	1.423
34494	10.0	25.0	N4	11.0	3.0	8.0	1.5519999999999998	0.9359999999999999	0.316	0.523	0.122	0.34600000000000003	1.5919999999999999	0.945	1.5519999999999998	1.5519999999999998	0.9748743718592964	0.2036082474226804	0.316	0.1984924623115578	0.07860824742268041	0.122	0.07663316582914573	1.0257731958762888	1.5919999999999999	1.5919999999999999
34593	10.0	25.0	N49	11.0	7.0	4.0	2.215	2.156	0.35700000000000004	0.575	0.327	0.5770000000000001	2.4419999999999997	2.279	2.215	2.215	0.9070434070434068	0.16117381489841984	0.35700000000000004	0.14619164619164618	0.14762979683972913	0.327	0.1339066339066339	1.1024830699774268	2.4419999999999997	2.4419999999999997
34728	10.0	25.0	N613	11.0	5.0	6.0	1.577	0.91	0.8059999999999999	1.127	0.24600000000000002	0.6509999999999999	1.393	0.8079999999999999	1.577	1.577	1.1320890165111268	0.5110970196575777	0.8059999999999999	0.5786073223259153	0.15599239061509196	0.24600000000000002	0.17659727207465897	0.8833227647431833	1.393	1.393
34759	10.0	25.0	N643	12.0	6.0	6.0	1.7480000000000002	1.082	1.05	1.423	0.184	0.6759999999999999	1.288	0.727	1.6647619047619049	1.7480000000000002	1.3571428571428572	0.6006864988558352	1.05	0.8152173913043479	0.10526315789473684	0.17523809523809522	0.14285714285714285	0.736842105263158	1.2266666666666666	1.288
34771	10.0	25.0	N655	13.0	7.0	6.0	1.923	1.3530000000000002	1.17	1.609	0.29100000000000004	0.871	1.4469999999999998	1.028	1.6435897435897435	1.923	1.3289564616447822	0.6084243369734789	1.17	0.8085694540428472	0.15132605304212168	0.2487179487179487	0.20110573600552867	0.7524700988039522	1.2367521367521368	1.4469999999999998
34918	10.0	25.0	N790	11.0	3.0	8.0	1.402	0.6459999999999999	0.52	0.7140000000000001	0.21100000000000002	0.45799999999999996	1.402	0.667	1.402	1.402	1.0	0.3708987161198288	0.52	0.3708987161198288	0.15049928673323826	0.21100000000000002	0.15049928673323826	1.0	1.402	1.402
35443	10.0	50.0	N4	11.0	3.0	8.0	1.5019999999999998	0.917	0.499	0.862	0.0	0.0	1.49	0.893	1.5019999999999998	1.5019999999999998	1.008053691275168	0.3322237017310253	0.499	0.33489932885906043	0.0	0.0	0.0	0.9920106524633822	1.49	1.49
35542	10.0	50.0	N49	11.0	7.0	4.0	1.972	1.949	1.3780000000000001	2.263	0.001	0.037000000000000005	1.082	0.354	1.4310595065312048	1.972	1.822550831792976	0.6987829614604462	1.3780000000000001	1.2735674676524953	0.0005070993914807302	0.0007256894049346881	0.0009242144177449168	0.5486815415821501	0.7851959361393325	1.082
35677	10.0	50.0	N613	11.0	5.0	6.0	1.618	0.903	0.983	1.271	0.0	0.0	1.13	0.36	1.618	1.618	1.4318584070796463	0.607540173053152	0.983	0.8699115044247788	0.0	0.0	0.0	0.6983930778739184	1.13	1.13
35708	10.0	50.0	N643	12.0	6.0	6.0	1.745	1.063	1.12	1.456	0.0	0.0	1.137	0.37200000000000005	1.5580357142857142	1.745	1.534740545294635	0.6418338108882522	1.12	0.98504837291117	0.0	0.0	0.0	0.6515759312320917	1.0151785714285713	1.137
35720	10.0	50.0	N655	13.0	7.0	6.0	1.909	1.324	1.266	1.69	0.001	0.023	1.1420000000000001	0.387	1.5078988941548184	1.909	1.6716287215411558	0.6631744368779465	1.266	1.1085814360770578	0.0005238344683080147	0.0007898894154818325	0.0008756567425569178	0.5982189628077527	0.9020537124802528	1.1420000000000001
35867	10.0	50.0	N790	11.0	3.0	8.0	1.347	0.608	0.752	0.938	0.0	0.022000000000000002	1.204	0.442	1.347	1.347	1.1187707641196014	0.5582776540460282	0.752	0.6245847176079734	0.0	0.0	0.0	0.8938381588715665	1.204	1.204
36392	10.0	75.0	N4	11.0	3.0	8.0	1.4780000000000002	0.877	0.49200000000000005	0.8640000000000001	0.0	0.0	1.52	0.9279999999999999	1.4780000000000002	1.4780000000000002	0.9723684210526315	0.3328822733423545	0.49200000000000005	0.3236842105263158	0.0	0.0	0.0	1.0284167794316643	1.52	1.52
36491	10.0	75.0	N49	11.0	7.0	4.0	1.9969999999999999	1.976	1.435	2.3040000000000003	0.0	0.0	1.08	0.28600000000000003	1.3916376306620208	1.9969999999999999	1.849074074074074	0.7185778668002003	1.435	1.3287037037037035	0.0	0.0	0.0	0.5408112168252379	0.7526132404181185	1.08
36626	10.0	75.0	N613	11.0	5.0	6.0	1.6219999999999999	0.9079999999999999	0.995	1.2830000000000001	0.0	0.0	1.147	0.389	1.6219999999999999	1.6219999999999999	1.4141238012205757	0.6134401972872996	0.995	0.8674803836094158	0.0	0.0	0.0	0.7071516646115906	1.147	1.147
36657	10.0	75.0	N643	12.0	6.0	6.0	1.7630000000000001	1.072	1.127	1.462	0.0	0.0	1.147	0.391	1.5643300798580302	1.7630000000000001	1.5370531822144724	0.6392512762336926	1.127	0.98256320836966	0.0	0.0	0.0	0.6505955757231991	1.0177462289263532	1.147
36669	10.0	75.0	N655	13.0	7.0	6.0	1.9269999999999998	1.321	1.305	1.71	0.0	0.0	1.145	0.381	1.4766283524904216	1.9269999999999998	1.6829694323144104	0.6772184743124027	1.305	1.1397379912663754	0.0	0.0	0.0	0.5941878567721848	0.8773946360153257	1.145
36816	10.0	75.0	N790	11.0	3.0	8.0	1.3630000000000002	0.631	0.747	0.93	0.0	0.0	1.187	0.44	1.3630000000000002	1.3630000000000002	1.148272957034541	0.5480557593543653	0.747	0.6293176074136478	0.0	0.0	0.0	0.8708730741012473	1.187	1.187
37341	10.0	100.0	N4	11.0	3.0	8.0	1.505	0.904	0.51	0.868	0.0	0.0	1.51	0.905	1.505	1.505	0.9966887417218542	0.33887043189368776	0.51	0.3377483443708609	0.0	0.0	0.0	1.0033222591362128	1.51	1.51
37440	10.0	100.0	N49	11.0	7.0	4.0	2.0780000000000003	2.0269999999999997	1.504	2.342	0.0	0.0	1.079	0.282	1.381648936170213	2.0780000000000003	1.9258572752548653	0.7237728585178056	1.504	1.3938832252085265	0.0	0.0	0.0	0.5192492781520693	0.7174202127659575	1.079
37575	10.0	100.0	N613	11.0	5.0	6.0	1.643	0.914	1.038	1.301	0.0	0.0	1.137	0.37200000000000005	1.5828516377649324	1.643	1.4450307827616535	0.6317711503347535	1.038	0.9129287598944592	0.0	0.0	0.0	0.6920267802799757	1.0953757225433525	1.137
37606	10.0	100.0	N643	12.0	6.0	6.0	1.771	1.074	1.153	1.4869999999999999	0.0	0.0	1.129	0.368	1.5359930615784907	1.771	1.5686448184233834	0.6510446075663467	1.153	1.0212577502214348	0.0	0.0	0.0	0.637492941840768	0.97918473547268	1.129
37618	10.0	100.0	N655	13.0	7.0	6.0	1.919	1.3119999999999998	1.321	1.733	0.0	0.0	1.129	0.365	1.4526873580620745	1.919	1.699734278122232	0.6883793642522147	1.321	1.1700620017714791	0.0	0.0	0.0	0.5883272537780093	0.8546555639666921	1.129
37765	10.0	100.0	N790	11.0	3.0	8.0	1.359	0.624	0.737	0.929	0.0	0.0	1.216	0.457	1.359	1.359	1.1175986842105263	0.5423105224429727	0.737	0.6060855263157895	0.0	0.0	0.0	0.894775570272259	1.216	1.216
38290	15.0	0.1	N4	11.0	3.0	8.0	1.6769999999999998	1.051	0.003	0.057999999999999996	0.7809999999999999	1.058	1.663	1.038	1.6769999999999998	1.6769999999999998	1.0084185207456404	0.0017889087656529515	0.003	0.0018039687312086594	0.4657125819916518	0.7809999999999999	0.4696331930246542	0.9916517590936196	1.663	1.663
38389	15.0	0.1	N49	11.0	7.0	4.0	1.208	0.769	0.019	0.136	1.6130000000000002	2.401	2.128	2.056	1.208	0.7489150650960942	0.5676691729323308	0.015728476821192054	0.011779293242405457	0.008928571428571428	1.3352649006622517	1.6130000000000002	0.7579887218045113	1.76158940397351	2.128	1.3192808431494112
38524	15.0	0.1	N613	11.0	5.0	6.0	1.225	0.475	0.001	0.037000000000000005	1.159	1.344	1.7590000000000001	1.018	1.225	1.0569456427955135	0.6964184195565664	0.0008163265306122447	0.0008628127696289905	0.0005685048322910747	0.9461224489795916	1.159	0.6588971006253553	1.435918367346939	1.7590000000000001	1.5176876617773942
38555	15.0	0.1	N643	12.0	6.0	6.0	1.214	0.45899999999999996	0.003	0.054000000000000006	1.403	1.574	1.959	1.195	1.214	0.8652886671418388	0.6197039305768248	0.0024711696869851732	0.002138275124732716	0.0015313935681470136	1.155683690280066	1.403	0.7161817253700867	1.6136738056013182	1.959	1.396293656450463
38567	15.0	0.1	N655	13.0	7.0	6.0	1.222	0.475	0.001	0.037000000000000005	1.545	1.807	2.088	1.4	1.222	0.7909385113268609	0.5852490421455938	0.0008183306055646483	0.0006472491909385112	0.0004789272030651341	1.2643207855973813	1.545	0.7399425287356322	1.7086743044189854	2.088	1.3514563106796118
38714	15.0	0.1	N790	11.0	3.0	8.0	1.348	0.586	0.009000000000000001	0.094	0.982	1.026	1.525	0.755	1.348	1.348	0.8839344262295084	0.006676557863501483	0.009000000000000001	0.005901639344262295	0.7284866468842729	0.982	0.6439344262295082	1.1313056379821955	1.525	1.525
39239	15.0	1.0	N4	11.0	3.0	8.0	1.8130000000000002	1.166	0.055	0.228	0.65	0.89	1.65	1.014	1.8130000000000002	1.8130000000000002	1.0987878787878789	0.03033645890788748	0.055	0.03333333333333333	0.3585217870932157	0.65	0.393939393939394	0.9100937672366244	1.65	1.65
39338	15.0	1.0	N49	11.0	7.0	4.0	2.459	2.3	0.276	0.498	0.7759999999999999	1.374	2.39	2.22	2.459	2.459	1.0288702928870292	0.11224074827165514	0.276	0.11548117154811716	0.31557543716958114	0.7759999999999999	0.32468619246861924	0.9719398129320862	2.39	2.39
39473	15.0	1.0	N613	11.0	5.0	6.0	1.2409999999999999	0.503	0.006999999999999999	0.10300000000000001	1.1840000000000002	1.3619999999999999	1.7690000000000001	1.004	1.2409999999999999	1.048141891891892	0.7015262860373093	0.0056406124093473006	0.005912162162162162	0.003957037874505371	0.9540692989524576	1.1840000000000002	0.6693046919163369	1.425463336019339	1.7690000000000001	1.4940878378378382
39504	15.0	1.0	N643	12.0	6.0	6.0	1.228	0.47700000000000004	0.003	0.053	1.348	1.551	1.912	1.16	1.228	0.9109792284866468	0.6422594142259415	0.00244299674267101	0.002225519287833828	0.001569037656903766	1.0977198697068404	1.348	0.7050209205020921	1.5570032573289905	1.912	1.4183976261127595
39516	15.0	1.0	N655	13.0	7.0	6.0	1.246	0.506	0.005	0.071	1.504	1.8030000000000002	2.057	1.4	1.246	0.8284574468085106	0.6057365094798249	0.004012841091492777	0.003324468085106383	0.0024307243558580453	1.2070626003210272	1.504	0.7311618862421002	1.6508828250401284	2.057	1.3676861702127658
39663	15.0	1.0	N790	11.0	3.0	8.0	1.416	0.7240000000000001	0.047	0.21600000000000003	0.914	0.9570000000000001	1.5419999999999998	0.767	1.416	1.416	0.9182879377431906	0.033192090395480225	0.047	0.0304798962386511	0.6454802259887006	0.914	0.5927367055771725	1.0889830508474576	1.5419999999999998	1.5419999999999998
40188	15.0	5.0	N4	11.0	3.0	8.0	1.871	1.1159999999999999	0.16399999999999998	0.38299999999999995	0.501	0.6940000000000001	1.679	1.024	1.871	1.871	1.114353782013103	0.08765366114377339	0.16399999999999998	0.09767718880285883	0.2677712453233565	0.501	0.29839189994044074	0.897381079636558	1.679	1.679
40287	15.0	5.0	N49	11.0	7.0	4.0	2.707	2.406	0.39299999999999996	0.638	0.525	0.748	2.458	2.303	2.707	2.707	1.1013018714401952	0.14517916512744738	0.39299999999999996	0.1598860862489829	0.1939416328038419	0.525	0.21358828315703826	0.9080162541558924	2.458	2.458
40422	15.0	5.0	N613	11.0	5.0	6.0	1.45	0.873	0.17	0.515	1.077	1.284	1.761	1.0170000000000001	1.45	1.3463324048282266	0.8233957978421351	0.11724137931034485	0.15784586815227486	0.09653605905735378	0.7427586206896551	1.077	0.6115843270868825	1.2144827586206897	1.761	1.6350974930362117
40453	15.0	5.0	N643	12.0	6.0	6.0	1.291	0.557	0.054000000000000006	0.267	1.341	1.561	1.923	1.162	1.291	0.9627143922445937	0.6713468538741549	0.0418280402788536	0.040268456375838924	0.028081123244929798	1.0387296669248645	1.341	0.6973478939157566	1.4895429899302868	1.923	1.4340044742729308
40465	15.0	5.0	N655	13.0	7.0	6.0	1.33	0.7609999999999999	0.096	0.433	1.508	1.7919999999999998	2.095	1.411	1.33	0.8819628647214854	0.6348448687350835	0.07218045112781955	0.0636604774535809	0.04582338902147971	1.1338345864661654	1.508	0.7198090692124104	1.575187969924812	2.095	1.3892572944297084
40612	15.0	5.0	N790	11.0	3.0	8.0	1.5719999999999998	0.8140000000000001	0.209	0.43700000000000006	0.7829999999999999	0.8690000000000001	1.567	0.78	1.5719999999999998	1.5719999999999998	1.0031908104658585	0.13295165394402034	0.209	0.1333758774728781	0.4980916030534352	0.7829999999999999	0.4996809189534142	0.9968193384223918	1.567	1.567
41137	15.0	10.0	N4	11.0	3.0	8.0	1.89	1.101	0.253	0.49	0.43799999999999994	0.597	1.76	1.069	1.89	1.89	1.0738636363636362	0.13386243386243388	0.253	0.14375	0.23174603174603176	0.43799999999999994	0.2488636363636364	0.9312169312169312	1.76	1.76
41236	15.0	10.0	N49	11.0	7.0	4.0	2.6010000000000004	2.362	0.39399999999999996	0.6559999999999999	0.48100000000000004	0.655	2.4819999999999998	2.3169999999999997	2.6010000000000004	2.6010000000000004	1.047945205479452	0.15148019992310652	0.39399999999999996	0.1587429492344883	0.1849288735101884	0.48100000000000004	0.19379532634971794	0.954248366013072	2.4819999999999998	2.4819999999999998
41371	15.0	10.0	N613	11.0	5.0	6.0	1.749	1.087	0.524	0.927	0.852	1.104	1.736	1.0590000000000002	1.749	1.749	1.0074884792626728	0.2995997712978845	0.524	0.30184331797235026	0.4871355060034305	0.852	0.4907834101382488	0.9925671812464264	1.736	1.736
41402	15.0	10.0	N643	12.0	6.0	6.0	1.6580000000000001	1.099	0.508	1.073	1.1179999999999999	1.3980000000000001	1.874	1.196	1.6580000000000001	1.4830053667262968	0.8847385272145143	0.3063932448733414	0.4543828264758497	0.2710779082177161	0.6743063932448734	1.1179999999999999	0.5965848452508005	1.1302774427020508	1.874	1.6762075134168155
41414	15.0	10.0	N655	13.0	7.0	6.0	1.903	1.416	0.6709999999999999	1.253	1.137	1.536	2.001	1.4340000000000002	1.903	1.673702726473175	0.951024487756122	0.3526011560693641	0.5901495162708883	0.3353323338330835	0.5974776668418287	1.137	0.568215892053973	1.0514976353126642	2.001	1.7598944591029022
41561	15.0	10.0	N790	11.0	3.0	8.0	1.6580000000000001	0.84	0.371	0.613	0.6559999999999999	0.747	1.588	0.794	1.6580000000000001	1.6580000000000001	1.044080604534005	0.22376357056694812	0.371	0.2336272040302267	0.3956574185765984	0.6559999999999999	0.41309823677581853	0.9577804583835948	1.588	1.588
42086	15.0	15.0	N4	11.0	3.0	8.0	1.844	1.091	0.316	0.5489999999999999	0.369	0.5579999999999999	1.761	1.078	1.844	1.844	1.0471323111868258	0.17136659436008675	0.316	0.1794434980124929	0.20010845986984813	0.369	0.20954003407155025	0.9549891540130152	1.761	1.761
42185	15.0	15.0	N49	11.0	7.0	4.0	2.5140000000000002	2.3169999999999997	0.423	0.662	0.44799999999999995	0.643	2.4659999999999997	2.301	2.5140000000000002	2.5140000000000002	1.019464720194647	0.16825775656324582	0.423	0.17153284671532845	0.17820206841686556	0.44799999999999995	0.1816707218167072	0.9809069212410504	2.4659999999999997	2.4659999999999997
42320	15.0	15.0	N613	11.0	5.0	6.0	1.7790000000000001	1.097	0.672	0.998	0.7240000000000001	1.033	1.72	1.063	1.7790000000000001	1.7790000000000001	1.0343023255813952	0.3777403035413154	0.672	0.3906976744186047	0.4069702079820124	0.7240000000000001	0.4209302325581396	0.9668353007307476	1.72	1.72
42351	15.0	15.0	N643	12.0	6.0	6.0	1.787	1.18	0.777	1.242	0.8909999999999999	1.28	1.8019999999999998	1.17	1.787	1.787	0.9916759156492784	0.4348069390039172	0.777	0.4311875693673696	0.4986010072747622	0.8909999999999999	0.4944506104328524	1.008393956351427	1.8019999999999998	1.8019999999999998
42363	15.0	15.0	N655	13.0	7.0	6.0	2.021	1.499	0.904	1.403	0.953	1.391	1.96	1.4380000000000002	2.021	2.021	1.0311224489795918	0.44730331519049976	0.904	0.4612244897959184	0.4715487382483919	0.953	0.4862244897959184	0.9698169223156852	1.96	1.96
42510	15.0	15.0	N790	11.0	3.0	8.0	1.652	0.841	0.495	0.682	0.552	0.705	1.6	0.8	1.652	1.652	1.0325	0.29963680387409203	0.495	0.309375	0.33414043583535114	0.552	0.34500000000000003	0.9685230024213076	1.6	1.6
43035	15.0	20.0	N4	11.0	3.0	8.0	1.788	1.0959999999999999	0.39	0.579	0.336	0.5539999999999999	1.828	1.112	1.788	1.788	0.9781181619256016	0.2181208053691275	0.39	0.21334792122538293	0.18791946308724836	0.336	0.1838074398249453	1.022371364653244	1.828	1.828
43134	15.0	20.0	N49	11.0	7.0	4.0	2.452	2.294	0.439	0.6559999999999999	0.41100000000000003	0.65	2.501	2.316	2.452	2.452	0.980407836865254	0.17903752039151713	0.439	0.1755297880847661	0.16761827079934746	0.41100000000000003	0.1643342662934826	1.0199836867862968	2.501	2.501
43269	15.0	20.0	N613	11.0	5.0	6.0	1.7309999999999999	1.061	0.745	1.026	0.609	0.961	1.7269999999999999	1.068	1.7309999999999999	1.7309999999999999	1.0023161551823971	0.43038705950317735	0.745	0.4313839027214823	0.3518197573656845	0.609	0.3526346265199768	0.997689196995956	1.7269999999999999	1.7269999999999999
43300	15.0	20.0	N643	12.0	6.0	6.0	1.827	1.187	0.9359999999999999	1.2990000000000002	0.759	1.239	1.788	1.188	1.827	1.827	1.0218120805369126	0.5123152709359606	0.9359999999999999	0.5234899328859061	0.4154351395730706	0.759	0.42449664429530204	0.9786535303776684	1.788	1.788
43312	15.0	20.0	N655	13.0	7.0	6.0	1.982	1.453	0.99	1.4469999999999998	0.831	1.3530000000000002	1.95	1.442	1.982	1.982	1.0164102564102564	0.4994954591321897	0.99	0.5076923076923077	0.4192734611503532	0.831	0.42615384615384616	0.9838546922300706	1.95	1.95
