	p	t	Gene	degree	in-degree	out-degree	Bin_avg	Bin_std	Din_avg	Din_std	Bout_avg	Bout_std	Dout_avg	Dout_std	Bin_over_Din	Bin_over_Bout	Bin_over_Dout	Din_over_Bin	Din_over_Bout	Din_over_Dout	Bout_over_Bin	Bout_over_Din	Bout_over_Dout	Dout_over_Bin	Dout_over_Din	Dout_over_Bout
63369	25.0	20.0	JAK1	14.0	9.0	5.0	3.645	3.7969999999999997	0.431	0.5920000000000001	0.322	0.569	4.121	3.926	3.645	3.645	0.8844940548410579	0.11824417009602195	0.431	0.10458626546954622	0.08834019204389575	0.322	0.07813637466634311	1.1305898491083677	4.121	4.121
63370	25.0	20.0	JAK2	11.0	3.0	8.0	2.005	1.0170000000000001	0.993	0.914	0.7020000000000001	0.787	2.173	1.053	2.005	2.005	0.9226875287620799	0.4952618453865337	0.993	0.4569719282098481	0.35012468827930177	0.7020000000000001	0.3230556833870225	1.0837905236907732	2.173	2.173
63418	25.0	20.0	MAP3K5	15.0	7.0	8.0	2.571	1.7	1.577	1.675	1.094	1.4669999999999999	2.596	1.7069999999999999	1.6303107165504125	2.350091407678245	0.9903697996918336	0.6133800077790742	1.4414990859232173	0.6074730354391371	0.4255153636717231	0.6937222574508561	0.4214175654853621	1.0097238428626991	1.6461636017755232	2.372943327239488
63420	25.0	20.0	MAP3K7	12.0	5.0	7.0	2.3819999999999997	1.63	0.9079999999999999	0.9620000000000001	0.758	0.917	2.625	1.683	2.3819999999999997	2.3819999999999997	0.9074285714285716	0.3811922753988245	0.9079999999999999	0.34590476190476194	0.3182199832073888	0.758	0.2887619047619048	1.102015113350126	2.625	2.625
63428	25.0	20.0	MAPK14	11.0	7.0	4.0	2.366	1.6269999999999998	1.514	1.689	0.955	1.4469999999999998	2.2159999999999997	1.631	1.5627476882430649	2.366	1.0676895306859204	0.6398985629754861	1.514	0.6832129963898916	0.4036348267117498	0.6307793923381769	0.43095667870036103	0.9366018596787828	1.4636723910171732	2.2159999999999997
63429	25.0	20.0	MAPK3	12.0	5.0	7.0	2.625	2.048	0.627	0.703	0.478	0.6709999999999999	2.991	2.123	2.625	2.625	0.8776328986960882	0.23885714285714285	0.627	0.20962888665997995	0.1820952380952381	0.478	0.15981277164827815	1.1394285714285717	2.991	2.991
63458	25.0	20.0	NCK1	11.0	8.0	3.0	2.636	2.032	1.455	1.7280000000000002	1.166	1.568	2.638	2.073	1.8116838487972509	2.2607204116638084	0.9992418498862776	0.5519726858877086	1.2478559176672386	0.5515542077331312	0.4423368740515933	0.8013745704467353	0.4420015163002273	1.0007587253414263	1.8130584192439858	2.2624356775300174
63466	25.0	20.0	NFKB1	13.0	7.0	6.0	3.071	2.8510000000000004	0.534	0.652	0.379	0.611	3.517	2.987	3.071	3.071	0.8731873756042082	0.17388472810159558	0.534	0.15183394938868355	0.12341256919570172	0.379	0.10776229741256753	1.1452295669163135	3.517	3.517
63491	25.0	20.0	PAK1	11.0	9.0	2.0	4.516	4.05	0.17600000000000002	0.395	0.122	0.34	4.797	4.099	4.516	4.516	0.9414217219095268	0.038972542072630637	0.17600000000000002	0.03668959766520742	0.027015057573073514	0.122	0.025432562017927873	1.062223206377325	4.797	4.797
63500	25.0	20.0	PDGFRB	12.0	6.0	6.0	2.326	1.601	1.151	1.288	0.929	1.18	2.516	1.6880000000000002	2.0208514335360555	2.326	0.9244833068362479	0.4948409286328461	1.151	0.4574721780604134	0.3993981083404987	0.8071242397914857	0.3692368839427663	1.0816852966466035	2.1859252823631623	2.516
63523	25.0	20.0	PIK3R1	15.0	13.0	2.0	5.7620000000000005	5.517	0.59	0.675	0.5660000000000001	0.688	6.005	5.566	5.7620000000000005	5.7620000000000005	0.959533721898418	0.1023950017355085	0.59	0.09825145711906744	0.0982297813259285	0.5660000000000001	0.09425478767693588	1.0421728566469977	6.005	6.005
63598	25.0	20.0	PRKDC	12.0	8.0	4.0	3.116	2.909	0.6509999999999999	0.7659999999999999	0.5920000000000001	0.799	3.478	3.013	3.116	3.116	0.8959171937895342	0.2089216944801027	0.6509999999999999	0.18717653824036806	0.18998716302952498	0.5920000000000001	0.17021276595744678	1.1161745827984595	3.478	3.478
63613	25.0	20.0	PTPN1	12.0	10.0	2.0	5.058	4.565	0.16699999999999998	0.385	0.105	0.324	4.954	4.5360000000000005	5.058	5.058	1.020993136859104	0.03301700276789245	0.16699999999999998	0.033710133225676224	0.020759193357058125	0.105	0.021194993944287446	0.9794385132463423	4.954	4.954
63633	25.0	20.0	RASA1	12.0	11.0	1.0	5.761	3.9989999999999997	1.246	1.074	1.203	1.083	5.593	4.03	4.6235955056179785	4.788861180382377	1.0300375469336671	0.21628189550425272	1.0357439733998337	0.2227784730913642	0.2088179135566742	0.9654895666131622	0.21509029143572325	0.970838396111786	4.48876404494382	4.649210307564422
63651	25.0	20.0	RIPK2	12.0	11.0	1.0	6.699	5.039	0.07200000000000001	0.258	0.067	0.25	6.925	4.9910000000000005	6.699	6.699	0.9673646209386282	0.010747872816838332	0.07200000000000001	0.0103971119133574	0.01000149276011345	0.067	0.00967509025270758	1.0337363785639648	6.925	6.925
63721	25.0	20.0	STAT3	12.0	12.0	0.0	7.972	0.369	4.019	0.315	3.997	0.114	7.992999999999999	0.22899999999999998	1.983578004478726	1.9944958719039283	0.9973727011134744	0.5041394882087306	1.005504128096072	0.5028149630927061	0.5013798294029101	0.9945260014929086	0.5000625547353934	1.0026342197691922	1.9888031848718584	1.9997498123592696
63748	25.0	20.0	TGFBR1	12.0	11.0	1.0	6.166	4.513999999999999	0.63	0.598	0.647	0.597	6.327999999999999	4.513	6.166	6.166	0.9743994943109988	0.10217320791436912	0.63	0.0995575221238938	0.10493026273110606	0.647	0.10224399494310997	1.026273110606552	6.327999999999999	6.327999999999999
63780	25.0	20.0	TUBB	13.0	13.0	0.0	12.989	0.369	0.0	0.0	0.0	0.0	12.99	0.358	12.989	12.989	0.9999230177059276	0.0	0.0	0.0	0.0	0.0	0.0	1.0000769882208025	12.99	12.99
63812	25.0	20.0	YES1	11.0	10.0	1.0	4.98	3.542	1.186	1.08	1.202	1.088	5.011	3.5389999999999997	4.198988195615515	4.143094841930116	0.9938136100578728	0.23815261044176705	0.9866888519134775	0.23667930552783875	0.2413654618473895	1.0134907251264755	0.23987228098183996	1.0062248995983936	4.225126475548061	4.168885191347754
63816	25.0	20.0	YWHAQ	14.0	14.0	0.0	8.87	0.732	5.119	0.7040000000000001	4.996	0.14300000000000002	8.993	0.258	1.7327603047470208	1.7754203362690149	0.9863226954297786	0.5771138669673056	1.0246196957566052	0.5692205048370955	0.5632468996617814	0.9759718695057629	0.5555432002668743	1.0138669673055245	1.7567884352412582	1.8000400320256205
63862	25.0	25.0	AP2A1	12.0	0.0	12.0	2.083	0.9590000000000001	1.1320000000000001	0.912	0.546	0.595	2.397	1.0290000000000001	1.8401060070671384	2.083	0.8690029203170632	0.5434469515122419	1.1320000000000001	0.4722569879015436	0.26212193951032164	0.4823321554770319	0.2277847309136421	1.1507441190590493	2.1174911660777385	2.397
63863	25.0	25.0	AP2B1	12.0	1.0	11.0	2.072	0.972	1.113	0.9059999999999999	0.542	0.596	2.391	1.031	1.8616352201257864	2.072	0.8665830196570473	0.5371621621621622	1.113	0.465495608531995	0.2615830115830116	0.4869721473495059	0.22668339606859056	1.153957528957529	2.148247978436658	2.391
63876	25.0	25.0	ARRB1	13.0	3.0	10.0	2.347	1.3019999999999998	1.084	1.0090000000000001	0.5489999999999999	0.66	2.753	1.421	2.165129151291513	2.347	0.8525245187068652	0.4618662121857691	1.084	0.3937522702506357	0.23391563698338305	0.5064575645756457	0.19941881583726845	1.1729867916489136	2.5396678966789668	2.753
63899	25.0	25.0	ATP6V1C1	14.0	6.0	8.0	2.85	2.3890000000000002	0.768	0.816	0.514	0.71	3.5010000000000003	2.5610000000000004	2.85	2.85	0.8140531276778064	0.2694736842105263	0.768	0.21936589545844049	0.18035087719298248	0.514	0.14681519565838333	1.2284210526315789	3.5010000000000003	3.5010000000000003
63900	25.0	25.0	ATP6V1C2	11.0	5.0	6.0	2.53	2.0180000000000002	0.585	0.7070000000000001	0.353	0.581	2.963	2.105	2.53	2.53	0.8538643266959162	0.2312252964426877	0.585	0.1974350320620992	0.13952569169960474	0.353	0.119136010799865	1.1711462450592889	2.963	2.963
63916	25.0	25.0	BCAR1	14.0	1.0	13.0	2.325	1.07	1.318	1.012	0.6709999999999999	0.644	2.6719999999999997	1.126	1.7640364188163886	2.325	0.8701347305389222	0.5668817204301075	1.318	0.4932634730538922	0.2886021505376344	0.5091047040971168	0.25112275449101795	1.1492473118279571	2.0273141122913505	2.6719999999999997
63919	25.0	25.0	BDKRB1	11.0	1.0	10.0	1.9580000000000002	0.9329999999999999	1.004	0.86	0.485	0.5760000000000001	2.227	0.973	1.950199203187251	1.9580000000000002	0.8792096991468343	0.5127681307456589	1.004	0.4508307139649753	0.24770173646578145	0.4830677290836653	0.2177817691962281	1.137385086823289	2.2181274900398407	2.227
63920	25.0	25.0	BDKRB2	12.0	0.0	12.0	2.074	0.97	1.111	0.9009999999999999	0.536	0.585	2.3890000000000002	1.034	1.8667866786678664	2.074	0.8681456676433654	0.5356798457087754	1.111	0.4650481372959398	0.25843780135004824	0.4824482448244825	0.2243616575973211	1.1518804243008678	2.1503150315031503	2.3890000000000002
63923	25.0	25.0	BLNK	11.0	0.0	11.0	1.959	0.945	1.001	0.8440000000000001	0.46	0.5589999999999999	2.225	0.995	1.9570429570429573	1.959	0.8804494382022472	0.5109749872383869	1.001	0.4498876404494381	0.2348136804492088	0.4595404595404596	0.20674157303370785	1.1357835630423685	2.222777222777223	2.225
63940	25.0	25.0	CALM3	15.0	4.0	11.0	2.682	1.6909999999999998	1.176	1.0659999999999998	0.679	0.732	3.227	1.821	2.2806122448979598	2.682	0.8311124883792996	0.4384787472035794	1.176	0.3644251626898048	0.2531692766592096	0.5773809523809524	0.21041214750542306	1.203206562266965	2.744047619047619	3.227
63952	25.0	25.0	CASP3	14.0	0.0	14.0	2.314	1.047	1.3559999999999999	1.015	0.6709999999999999	0.648	2.656	1.1179999999999999	1.7064896755162242	2.314	0.8712349397590361	0.5859982713915298	1.3559999999999999	0.5105421686746988	0.2899740708729473	0.4948377581120944	0.2526355421686747	1.1477960242005183	1.958702064896755	2.656
63961	25.0	25.0	CBL	14.0	4.0	10.0	2.641	1.686	1.058	1.02	0.611	0.705	3.0389999999999997	1.74	2.496219281663516	2.641	0.8690358670615334	0.4006058311245741	1.058	0.34814083580125044	0.2313517606967058	0.5775047258979206	0.2010529779532741	1.1507004922377888	2.872400756143667	3.0389999999999997
63976	25.0	25.0	CCND1	12.0	0.0	12.0	2.088	0.975	1.112	0.912	0.522	0.588	2.377	1.031	1.8776978417266184	2.088	0.8784181741691208	0.5325670498084292	1.112	0.4678165755153556	0.25	0.4694244604316546	0.2196045435422802	1.1384099616858236	2.1375899280575537	2.377
63995	25.0	25.0	CD4	13.0	2.0	11.0	2.281	1.123	1.183	0.985	0.57	0.642	2.5980000000000003	1.176	1.9281487743026204	2.281	0.8779830638953042	0.5186321788689171	1.183	0.4553502694380293	0.24989039894782986	0.481825866441251	0.21939953810623555	1.1389741341516877	2.1961115807269653	2.5980000000000003
64054	25.0	25.0	CRK	11.0	2.0	9.0	2.04	1.021	0.972	0.9159999999999999	0.47	0.597	2.34	1.11	2.04	2.04	0.8717948717948719	0.4764705882352941	0.972	0.4153846153846154	0.2303921568627451	0.47	0.20085470085470086	1.1470588235294117	2.34	2.34
64134	25.0	25.0	EP300	12.0	4.0	8.0	2.202	1.29	1.182	1.1159999999999999	0.5760000000000001	0.733	2.384	1.3730000000000002	1.8629441624365484	2.202	0.9236577181208054	0.5367847411444141	1.182	0.4958053691275168	0.2615803814713896	0.4873096446700507	0.24161073825503354	1.0826521344232516	2.0169204737732658	2.384
64258	25.0	25.0	HSPA8	15.0	6.0	9.0	2.73	2.001	1.229	1.248	0.8029999999999999	0.924	3.252	2.194	2.2213181448331976	2.73	0.8394833948339484	0.4501831501831502	1.229	0.37792127921279217	0.2941391941391941	0.6533767290480065	0.2469249692496925	1.1912087912087912	2.6460537021969075	3.252
64268	25.0	25.0	IKBKB	12.0	5.0	7.0	2.24	1.2790000000000001	1.5	1.406	0.485	0.795	2.043	1.2409999999999999	1.4933333333333334	2.24	1.09642682329907	0.6696428571428571	1.5	0.7342143906020557	0.21651785714285712	0.3233333333333333	0.2373959862946647	0.9120535714285716	1.3619999999999999	2.043
64270	25.0	25.0	IKBKG	13.0	5.0	8.0	2.61	2.01	0.7979999999999999	0.87	0.48700000000000004	0.6809999999999999	3.142	2.1519999999999997	2.61	2.61	0.8306810948440484	0.30574712643678165	0.7979999999999999	0.25397835773392746	0.18659003831417625	0.48700000000000004	0.15499681731381285	1.203831417624521	3.142	3.142
64336	25.0	25.0	JAK1	14.0	9.0	5.0	3.6439999999999997	3.7939999999999996	0.47	0.602	0.319	0.594	4.3839999999999995	3.992	3.6439999999999997	3.6439999999999997	0.8312043795620437	0.12897914379802414	0.47	0.10720802919708028	0.08754116355653127	0.319	0.07276459854014597	1.203073545554336	4.3839999999999995	4.3839999999999995
64337	25.0	25.0	JAK2	11.0	3.0	8.0	1.9969999999999999	1.006	1.1640000000000001	1.032	0.51	0.6509999999999999	2.165	1.088	1.7156357388316152	1.9969999999999999	0.9224018475750576	0.5828743114672007	1.1640000000000001	0.5376443418013857	0.2553830746119179	0.4381443298969073	0.2355658198614319	1.0841261892839258	1.859965635738832	2.165
64385	25.0	25.0	MAP3K5	15.0	7.0	8.0	2.633	1.6780000000000002	1.943	1.91	0.505	0.935	2.138	1.4069999999999998	1.3551209469891918	2.633	1.2315247895229189	0.7379415115837448	1.943	0.9087932647333956	0.19179642992783896	0.2599073597529593	0.2362020579981291	0.8120015191796429	1.1003602676273805	2.138
64387	25.0	25.0	MAP3K7	12.0	5.0	7.0	2.336	1.604	1.0490000000000002	1.163	0.612	0.787	2.6069999999999998	1.689	2.2268827454718783	2.336	0.896049098580744	0.4490582191780822	1.0490000000000002	0.4023782125047947	0.261986301369863	0.5834127740705434	0.2347525891829689	1.116010273972603	2.4852240228789326	2.6069999999999998
64395	25.0	25.0	MAPK14	11.0	7.0	4.0	2.452	1.544	1.902	1.879	0.305	0.882	1.618	1.234	1.2891692954784435	2.452	1.5154511742892458	0.7756933115823818	1.902	1.1755253399258343	0.12438825448613375	0.16035751840168244	0.18850432632880104	0.6598694942903752	0.85068349106204	1.618
64396	25.0	25.0	MAPK3	12.0	5.0	7.0	2.506	1.99	0.6759999999999999	0.7659999999999999	0.42100000000000004	0.643	3.0380000000000003	2.158	2.506	2.506	0.8248847926267281	0.2697525937749402	0.6759999999999999	0.2225148123765636	0.16799680766161215	0.42100000000000004	0.13857801184990126	1.2122905027932962	3.0380000000000003	3.0380000000000003
64425	25.0	25.0	NCK1	11.0	8.0	3.0	2.707	1.9140000000000001	1.963	2.072	0.645	1.239	2.079	1.8780000000000001	1.379011716760061	2.707	1.302068302068302	0.7251570003694127	1.963	0.9442039442039442	0.2382711488732915	0.3285787060621498	0.3102453102453102	0.768008865903214	1.0590932246561386	2.079
64433	25.0	25.0	NFKB1	13.0	7.0	6.0	3.0060000000000002	2.843	0.588	0.6970000000000001	0.355	0.615	3.659	3.0469999999999997	3.0060000000000002	3.0060000000000002	0.8215359387810877	0.19560878243512972	0.588	0.16069964471166984	0.11809713905522287	0.355	0.0970210440010932	1.2172322022621425	3.659	3.659
64458	25.0	25.0	PAK1	11.0	9.0	2.0	4.522	4.062	0.16899999999999998	0.386	0.121	0.344	4.7410000000000005	4.09	4.522	4.522	0.9538072136680028	0.03737284387439186	0.16899999999999998	0.03564648808268298	0.026758071649712514	0.121	0.02552204176334107	1.0484298982750997	4.7410000000000005	4.7410000000000005
64467	25.0	25.0	PDGFRB	12.0	6.0	6.0	2.378	1.56	1.454	1.55	0.607	0.934	2.272	1.615	1.6354883081155434	2.378	1.046654929577465	0.6114381833473507	1.454	0.6399647887323944	0.25525651808242217	0.4174690508940853	0.2671654929577465	0.9554247266610596	1.5625859697386517	2.272
64490	25.0	25.0	PIK3R1	15.0	13.0	2.0	5.535	5.49	0.565	0.6579999999999999	0.5660000000000001	0.6970000000000001	6.047999999999999	5.568	5.535	5.535	0.9151785714285714	0.10207768744354108	0.565	0.09341931216931217	0.10225835591689247	0.5660000000000001	0.09358465608465608	1.0926829268292684	6.047999999999999	6.047999999999999
64565	25.0	25.0	PRKDC	12.0	8.0	4.0	3.0989999999999998	2.917	0.695	0.787	0.618	0.8270000000000001	3.662	3.089	3.0989999999999998	3.0989999999999998	0.8462588749317314	0.22426589222329785	0.695	0.1897870016384489	0.19941916747337848	0.618	0.1687602403058438	1.1816715069377215	3.662	3.662
64580	25.0	25.0	PTPN1	12.0	10.0	2.0	4.874	4.5360000000000005	0.172	0.391	0.11800000000000001	0.348	5.24	4.5889999999999995	4.874	4.874	0.9301526717557252	0.03528929011079196	0.172	0.032824427480916026	0.02421009437833402	0.11800000000000001	0.022519083969465645	1.075092326631104	5.24	5.24
64600	25.0	25.0	RASA1	12.0	11.0	1.0	5.722	4.022	1.229	1.073	1.175	1.08	5.504	4.044	4.6558177379983725	4.869787234042553	1.039607558139535	0.21478504019573572	1.0459574468085109	0.22329215116279072	0.20534778049633	0.9560618388934092	0.2134811046511628	0.9619014330653616	4.478437754271765	4.684255319148936
64618	25.0	25.0	RIPK2	12.0	11.0	1.0	6.737	5.027	0.071	0.256	0.07400000000000001	0.262	6.724	5.027	6.737	6.737	1.0019333729922666	0.0105388154965118	0.071	0.010559190957763236	0.010984117559744691	0.07400000000000001	0.011005353955978585	0.9980703577259908	6.724	6.724
64688	25.0	25.0	STAT3	12.0	12.0	0.0	7.256	1.5630000000000002	4.736000000000001	1.556	3.9960000000000004	0.127	7.992000000000001	0.253	1.5320945945945947	1.815815815815816	0.907907907907908	0.6527012127894156	1.1851851851851851	0.5925925925925926	0.5507166482910695	0.84375	0.5	1.1014332965821392	1.6875	2.0
64715	25.0	25.0	TGFBR1	12.0	11.0	1.0	6.185	4.534	0.64	0.612	0.667	0.608	6.41	4.492	6.185	6.185	0.9648985959438376	0.10347615198059824	0.64	0.0998439937597504	0.10784155214227972	0.667	0.10405616224648986	1.0363783346806792	6.41	6.41
64747	25.0	25.0	TUBB	13.0	13.0	0.0	12.99	0.363	0.0	0.0	0.0	0.0	12.99	0.363	12.99	12.99	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.99	12.99
64779	25.0	25.0	YES1	11.0	10.0	1.0	5.082	3.54	1.206	1.068	1.204	1.088	5.021	3.54	4.213930348258707	4.22093023255814	1.0121489743079068	0.2373081463990555	1.0016611295681064	0.2401911969727146	0.2369146005509642	0.9983416252072967	0.23979286994622584	0.9879968516332152	4.163349917081259	4.170265780730897
64783	25.0	25.0	YWHAQ	14.0	14.0	0.0	7.6129999999999995	1.91	6.379	1.9080000000000001	4.9910000000000005	0.20800000000000002	8.984	0.375	1.1934472487850762	1.5253456221198158	0.8473953695458594	0.8379088401418625	1.2781005810458823	0.7100400712377559	0.6555891238670694	0.7824110362125725	0.5555431878895815	1.1800866938132142	1.4083712180592571	1.8000400721298335
64829	25.0	50.0	AP2A1	12.0	0.0	12.0	1.87	0.965	1.4280000000000002	1.123	0.009000000000000001	0.09699999999999999	2.073	1.07	1.3095238095238098	1.87	0.9020742884708152	0.7636363636363636	1.4280000000000002	0.6888567293777135	0.00481283422459893	0.0063025210084033615	0.004341534008683068	1.1085561497326202	1.4516806722689075	2.073
64830	25.0	50.0	AP2B1	12.0	1.0	11.0	1.871	0.965	1.443	1.115	0.003	0.059000000000000004	2.046	1.052	1.2966042966042963	1.871	0.9144672531769308	0.7712453233564939	1.443	0.7052785923753666	0.0016034206306787815	0.002079002079002079	0.0014662756598240474	1.0935328701229288	1.4178794178794176	2.046
64843	25.0	50.0	ARRB1	13.0	3.0	10.0	2.124	1.3030000000000002	1.557	1.389	0.006999999999999999	0.081	2.255	1.406	1.3641618497109829	2.124	0.9419068736141908	0.733050847457627	1.557	0.6904656319290465	0.0032956685499058373	0.004495825305073861	0.0031042128603104213	1.0616760828625234	1.4482980089916506	2.255
64866	25.0	50.0	ATP6V1C1	14.0	6.0	8.0	2.5180000000000002	2.258	1.587	2.037	0.023	0.149	2.73	2.4019999999999997	1.586641461877757	2.5180000000000002	0.9223443223443224	0.630262112787927	1.587	0.5813186813186814	0.009134233518665607	0.014492753623188406	0.008424908424908423	1.084193804606831	1.720226843100189	2.73
64867	25.0	50.0	ATP6V1C2	11.0	5.0	6.0	2.262	1.881	1.179	1.683	0.008	0.091	2.371	1.922	1.9185750636132315	2.262	0.954027836355968	0.5212201591511937	1.179	0.4972585407001266	0.0035366931918656063	0.006785411365564036	0.0033741037536904263	1.0481874447391688	2.0110262934690413	2.371
64883	25.0	50.0	BCAR1	14.0	1.0	13.0	2.069	1.052	1.7180000000000002	1.2229999999999999	0.011000000000000001	0.10400000000000001	2.2569999999999997	1.151	1.2043073341094297	2.069	0.9167035888347363	0.8303528274528758	1.7180000000000002	0.7611874169251218	0.005316578057032383	0.006402793946449359	0.0048737261852015955	1.0908651522474626	1.313736903376019	2.2569999999999997
64886	25.0	50.0	BDKRB1	11.0	1.0	10.0	1.775	0.897	1.314	1.067	0.003	0.055999999999999994	1.916	0.968	1.3508371385083713	1.775	0.926409185803758	0.7402816901408451	1.314	0.6858037578288101	0.0016901408450704224	0.00228310502283105	0.0015657620041753654	1.0794366197183098	1.4581430745814306	1.916
64887	25.0	50.0	BDKRB2	12.0	0.0	12.0	1.885	0.971	1.445	1.122	0.002	0.049	2.011	1.034	1.3044982698961938	1.885	0.9373446046742914	0.76657824933687	1.445	0.7185479860765788	0.0010610079575596818	0.001384083044982699	0.000994530084535057	1.06684350132626	1.3916955017301038	2.011
64890	25.0	50.0	BLNK	11.0	0.0	11.0	1.781	0.9109999999999999	1.327	1.064	0.004	0.06	1.933	0.995	1.342125094197438	1.781	0.9213657527159854	0.7450870297585627	1.327	0.6864976720124158	0.0022459292532285235	0.003014318010550113	0.0020693222969477496	1.085345311622684	1.4566691785983419	1.933
64907	25.0	50.0	CALM3	15.0	4.0	11.0	2.362	1.624	1.7730000000000001	1.6640000000000001	0.02	0.142	2.519	1.71	1.332205301748449	2.362	0.9376736800317588	0.7506350550381032	1.7730000000000001	0.7038507344184199	0.00846740050804403	0.011280315848843769	0.00793965859468043	1.0664690939881456	1.4207557811618727	2.519
64919	25.0	50.0	CASP3	14.0	0.0	14.0	2.083	1.0859999999999999	1.702	1.224	0.008	0.091	2.374	1.248	1.2238542890716806	2.083	0.8774220724515586	0.8170907345175227	1.702	0.716933445661331	0.0038406144983197314	0.004700352526439483	0.003369839932603201	1.1397023523763798	1.3948296122209167	2.374
64928	25.0	50.0	CBL	14.0	4.0	10.0	2.262	1.575	1.7080000000000002	1.649	0.016	0.126	2.522	1.723	1.3243559718969555	2.262	0.8969072164948454	0.7550839964633068	1.7080000000000002	0.6772402854877082	0.007073386383731213	0.00936768149882904	0.006344171292624903	1.114942528735632	1.4765807962529274	2.522
64943	25.0	50.0	CCND1	12.0	0.0	12.0	1.881	0.9590000000000001	1.4409999999999998	1.12	0.004	0.065	2.105	1.1079999999999999	1.3053435114503815	1.881	0.8935866983372922	0.7660818713450293	1.4409999999999998	0.6845605700712589	0.002126528442317916	0.002775850104094379	0.0019002375296912114	1.1190855927698034	1.4607911172796668	2.105
64962	25.0	50.0	CD4	13.0	2.0	11.0	2.031	1.1	1.578	1.255	0.008	0.087	2.214	1.189	1.2870722433460076	2.031	0.9173441734417344	0.776957163958641	1.578	0.7127371273712737	0.003938946331856228	0.0050697084917617225	0.003613369467028004	1.090103397341211	1.4030418250950571	2.214
65021	25.0	50.0	CRK	11.0	2.0	9.0	1.8730000000000002	1.0070000000000001	1.2919999999999998	1.157	0.004	0.066	2.053	1.127	1.44969040247678	1.8730000000000002	0.9123234291281052	0.6898024559530166	1.2919999999999998	0.6293229420360449	0.002135611318739989	0.0030959752321981426	0.001948368241597662	1.0961025093432994	1.5890092879256963	2.053
65101	25.0	50.0	EP300	12.0	4.0	8.0	2.044	1.2329999999999999	1.6059999999999999	1.445	0.008	0.092	1.643	0.847	1.2727272727272727	2.044	1.2440657334144858	0.7857142857142857	1.6059999999999999	0.9774802191113816	0.003913894324853229	0.0049813200498132005	0.004869141813755326	0.8038160469667319	1.023038605230386	1.643
65225	25.0	50.0	HSPA8	15.0	6.0	9.0	2.449	1.86	2.0709999999999997	2.082	0.018000000000000002	0.13699999999999998	1.786	1.071	1.182520521487204	2.449	1.3712206047032474	0.8456512862392814	2.0709999999999997	1.1595744680851066	0.007349938750510413	0.008691453404152581	0.01007838745800672	0.7292772560228665	0.8623853211009174	1.786
65235	25.0	50.0	IKBKB	12.0	5.0	7.0	2.103	1.2229999999999999	1.723	1.534	0.001	0.032	1.548	0.731	1.220545560069646	2.103	1.358527131782946	0.8193057536852115	1.723	1.1130490956072352	0.00047551117451260095	0.0005803830528148577	0.0006459948320413437	0.7360912981455063	0.8984329657573998	1.548
65237	25.0	50.0	IKBKG	13.0	5.0	8.0	2.293	1.8430000000000002	1.495	1.818	0.015	0.12	2.515	1.964	1.5337792642140469	2.293	0.9117296222664016	0.651984300043611	1.495	0.5944333996023857	0.0065416484954208464	0.01003344481605351	0.005964214711729622	1.0968163977322285	1.6822742474916388	2.515
65303	25.0	50.0	JAK1	14.0	9.0	5.0	3.18	3.55	1.425	2.752	0.028999999999999998	0.17300000000000001	3.552	3.737	2.231578947368421	3.18	0.8952702702702703	0.4481132075471698	1.425	0.4011824324324325	0.009119496855345912	0.020350877192982456	0.008164414414414414	1.1169811320754717	2.4926315789473685	3.552
65304	25.0	50.0	JAK2	11.0	3.0	8.0	1.839	0.966	1.46	1.222	0.002	0.040999999999999995	1.589	0.8059999999999999	1.2595890410958903	1.839	1.157331655129012	0.7939097335508428	1.46	0.9188168659534298	0.0010875475802066342	0.0013698630136986301	0.0012586532410320955	0.8640565524741708	1.0883561643835618	1.589
65352	25.0	50.0	MAP3K5	15.0	7.0	8.0	2.528	1.661	2.11	1.963	0.002	0.04	1.624	0.7759999999999999	1.1981042654028438	2.528	1.5566502463054186	0.8346518987341771	2.11	1.2992610837438423	0.0007911392405063291	0.0009478672985781992	0.0012315270935960591	0.6424050632911393	0.7696682464454977	1.624
65354	25.0	50.0	MAP3K7	12.0	5.0	7.0	2.121	1.49	1.66	1.723	0.012	0.109	1.5619999999999998	0.861	1.277710843373494	2.121	1.3578745198463509	0.7826496935407826	1.66	1.0627400768245838	0.005657708628005658	0.0072289156626506035	0.007682458386683738	0.7364450730787365	0.9409638554216868	1.5619999999999998
65362	25.0	50.0	MAPK14	11.0	7.0	4.0	2.479	1.538	2.042	1.936	0.0	0.0	1.2570000000000001	0.493	1.214005876591577	2.479	1.972155926809865	0.8237192416296892	2.042	1.6245027844073192	0.0	0.0	0.0	0.5070592981040741	0.6155729676787464	1.2570000000000001
65363	25.0	50.0	MAPK3	12.0	5.0	7.0	2.307	1.8869999999999998	1.3519999999999999	1.7530000000000001	0.013000000000000001	0.114	2.525	2.068	1.7063609467455616	2.307	0.9136633663366336	0.5860424794104898	1.3519999999999999	0.5354455445544555	0.005635023840485479	0.009615384615384614	0.00514851485148515	1.094495015171218	1.8676035502958581	2.525
65392	25.0	50.0	NCK1	11.0	8.0	3.0	2.7430000000000003	1.8230000000000002	2.343	2.252	0.0	0.0	1.147	0.37200000000000005	1.1707212974818608	2.7430000000000003	2.391455972101133	0.8541742617572001	2.343	2.042720139494333	0.0	0.0	0.0	0.4181553044112286	0.4895433205292361	1.147
